client_id,birth_number,district_id,birthdate,gender,birth_month,age,age_group
2787,766014,41,1976-10-14,Female,10,50,46-60
2788,516021,49,1951-10-21,Female,10,75,60+
2789,516225,1,1951-12-25,Female,12,75,60+
2790,750210,16,1975-02-10,Male,2,51,46-60
2791,211010,60,1921-10-10,Male,10,105,
2794,650122,18,1965-01-22,Male,1,61,60+
2795,685413,18,1968-04-13,Female,4,58,46-60
2796,740625,15,1974-06-25,Male,6,52,46-60
2797,501105,28,1950-11-05,Male,11,76,60+
2798,310627,65,1931-06-27,Male,6,95,60+
2799,616202,4,1961-12-02,Female,12,65,60+
2800,490826,2,1949-08-26,Male,8,77,60+
2801,190218,75,1919-02-18,Male,2,107,
2802,666129,1,1966-11-29,Female,11,60,46-60
2803,311012,68,1931-10-12,Male,10,95,60+
2804,366110,68,1936-11-10,Female,11,90,60+
2805,640713,73,1964-07-13,Male,7,62,60+
2806,555701,58,1955-07-01,Female,7,71,60+
2808,745331,8,1974-03-31,Female,3,52,46-60
2809,790214,33,1979-02-14,Male,2,47,46-60
2810,710728,72,1971-07-28,Male,7,55,46-60
2811,466207,1,1946-12-07,Female,12,80,60+
2812,705502,55,1970-05-02,Female,5,56,46-60
2813,410410,70,1941-04-10,Male,4,85,60+
2814,735210,19,1973-02-10,Female,2,53,46-60
2815,300630,35,1930-06-30,Male,6,96,60+
2816,385315,35,1938-03-15,Female,3,88,60+
2817,775219,1,1977-02-19,Female,2,49,46-60
2818,630412,54,1963-04-12,Male,4,63,60+
2819,800812,8,1980-08-12,Male,8,46,46-60
2820,661217,77,1966-12-17,Male,12,60,46-60
2821,806101,45,1980-11-01,Female,11,46,46-60
2822,581019,50,1958-10-19,Male,10,68,60+
2823,466218,70,1946-12-18,Female,12,80,60+
2824,410905,39,1941-09-05,Male,9,85,60+
2825,580329,65,1958-03-29,Male,3,68,60+
2826,350128,59,1935-01-28,Male,1,91,60+
2827,230213,63,1923-02-13,Male,2,103,
2828,495710,14,1949-07-10,Female,7,77,60+
2829,396227,33,1939-12-27,Female,12,87,60+
2830,741114,51,1974-11-14,Male,11,52,46-60
2831,805709,68,1980-07-09,Female,7,46,46-60
2832,270723,13,1927-07-23,Male,7,99,60+
2833,235709,13,1923-07-09,Female,7,103,
2834,490523,52,1949-05-23,Male,5,77,60+
2835,660127,27,1966-01-27,Male,1,60,46-60
2836,195921,38,1919-09-21,Female,9,107,
2837,270521,38,1927-05-21,Male,5,99,60+
2838,650309,65,1965-03-09,Male,3,61,60+
2839,285705,72,1928-07-05,Female,7,98,60+
2840,340514,72,1934-05-14,Male,5,92,60+
2841,735410,18,1973-04-10,Female,4,53,46-60
2842,580617,74,1958-06-17,Male,6,68,60+
2843,666006,70,1966-10-06,Female,10,60,46-60
2844,621119,51,1962-11-19,Male,11,64,60+
2845,520902,7,1952-09-02,Male,9,74,60+
2846,695317,1,1969-03-17,Female,3,57,46-60
2847,425725,34,1942-07-25,Female,7,84,60+
2848,390220,34,1939-02-20,Male,2,87,60+
2849,280402,19,1928-04-02,Male,4,98,60+
2850,700820,7,1970-08-20,Male,8,56,46-60
2851,390810,54,1939-08-10,Male,8,87,60+
2852,425628,26,1942-06-28,Female,6,84,60+
2853,565425,28,1956-04-25,Female,4,70,60+
2854,490601,16,1949-06-01,Male,6,77,60+
2855,575726,16,1957-07-26,Female,7,69,60+
2856,231111,47,1923-11-11,Male,11,103,
2857,270203,33,1927-02-03,Male,2,99,60+
2858,265212,42,1926-02-12,Female,2,100,60+
2859,285924,68,1928-09-24,Female,9,98,60+
2860,580331,28,1958-03-31,Male,3,68,60+
2862,646007,49,1964-10-07,Female,10,62,60+
2863,680305,49,1968-03-05,Male,3,58,46-60
2864,525409,51,1952-04-09,Female,4,74,60+
2865,481118,15,1948-11-18,Male,11,78,60+
2866,496030,15,1949-10-30,Female,10,77,60+
2867,605123,1,1960-01-23,Female,1,66,60+
2868,331214,14,1933-12-14,Male,12,93,60+
2869,750805,1,1975-08-05,Male,8,51,46-60
2870,591128,29,1959-11-28,Male,11,67,60+
2871,676123,71,1967-11-23,Female,11,59,46-60
2872,336027,77,1933-10-27,Female,10,93,60+
2873,755324,16,1975-03-24,Female,3,51,46-60
2874,720910,34,1972-09-10,Male,9,54,46-60
2875,360817,46,1936-08-17,Male,8,90,60+
2876,770107,1,1977-01-07,Male,1,49,46-60
2877,320429,59,1932-04-29,Male,4,94,60+
2878,470417,68,1947-04-17,Male,4,79,60+
2879,770110,40,1977-01-10,Male,1,49,46-60
2880,521230,60,1952-12-30,Male,12,74,60+
2881,675321,12,1967-03-21,Female,3,59,46-60
2882,311214,70,1931-12-14,Male,12,95,60+
2883,530226,30,1953-02-26,Male,2,73,60+
2884,586010,40,1958-10-10,Female,10,68,60+
2885,656004,1,1965-10-04,Female,10,61,60+
2886,581003,1,1958-10-03,Male,10,68,60+
2887,615129,2,1961-01-29,Female,1,65,60+
2888,785909,1,1978-09-09,Female,9,48,46-60
2889,431205,25,1943-12-05,Male,12,83,60+
2890,511011,62,1951-10-11,Male,10,75,60+
2891,575723,62,1957-07-23,Female,7,69,60+
2892,415321,3,1941-03-21,Female,3,85,60+
2893,276102,2,1927-11-02,Female,11,99,60+
2894,485725,70,1948-07-25,Female,7,78,60+
2895,775517,70,1977-05-17,Female,5,49,46-60
2896,755516,1,1975-05-16,Female,5,51,46-60
2897,250718,40,1925-07-18,Male,7,101,
2898,206017,40,1920-10-17,Female,10,106,
2899,180518,16,1918-05-18,Male,5,108,
2900,230322,18,1923-03-22,Male,3,103,
2901,395109,25,1939-01-09,Female,1,87,60+
2902,595703,8,1959-07-03,Female,7,67,60+
2903,591126,8,1959-11-26,Male,11,67,60+
2904,465518,64,1946-05-18,Female,5,80,60+
2905,510707,64,1951-07-07,Male,7,75,60+
2906,341216,5,1934-12-16,Male,12,92,60+
2907,325922,5,1932-09-22,Female,9,94,60+
2908,710228,1,1971-02-28,Male,2,55,46-60
2909,361009,26,1936-10-09,Male,10,90,60+
2910,360928,76,1936-09-28,Male,9,90,60+
2911,320925,45,1932-09-25,Male,9,94,60+
2912,255728,45,1925-07-28,Female,7,101,
2913,621227,44,1962-12-27,Male,12,64,60+
2915,545222,33,1954-02-22,Female,2,72,60+
2916,720930,1,1972-09-30,Male,9,54,46-60
2917,400118,16,1940-01-18,Male,1,86,60+
2918,670521,5,1967-05-21,Male,5,59,46-60
2919,705908,5,1970-09-08,Female,9,56,46-60
2920,625623,44,1962-06-23,Female,6,64,60+
2921,766220,64,1976-12-20,Female,12,50,46-60
2922,400907,43,1940-09-07,Male,9,86,60+
2923,775321,35,1977-03-21,Female,3,49,46-60
2924,415206,18,1941-02-06,Female,2,85,60+
2925,470908,18,1947-09-08,Male,9,79,60+
2926,340211,27,1934-02-11,Male,2,92,60+
2927,296228,27,1929-12-28,Female,12,97,60+
2928,320302,38,1932-03-02,Male,3,94,60+
2929,580310,1,1958-03-10,Male,3,68,60+
2930,410322,41,1941-03-22,Male,3,85,60+
2932,405711,1,1940-07-11,Female,7,86,60+
2933,421212,72,1942-12-12,Male,12,84,60+
2934,485427,72,1948-04-27,Female,4,78,60+
2935,445502,61,1944-05-02,Female,5,82,60+
2936,455311,3,1945-03-11,Female,3,81,60+
2937,490701,74,1949-07-01,Male,7,77,60+
2938,215601,8,1921-06-01,Female,6,105,
2939,180213,8,1918-02-13,Male,2,108,
2940,651016,1,1965-10-16,Male,10,61,60+
2941,510312,38,1951-03-12,Male,3,75,60+
2942,665603,67,1966-06-03,Female,6,60,46-60
2943,805628,1,1980-06-28,Female,6,46,46-60
2944,435823,71,1943-08-23,Female,8,83,60+
2945,210602,74,1921-06-02,Male,6,105,
2946,265123,74,1926-01-23,Female,1,100,60+
2947,575518,19,1957-05-18,Female,5,69,60+
2948,781120,47,1978-11-20,Male,11,48,46-60
2949,430925,14,1943-09-25,Male,9,83,60+
2950,440606,46,1944-06-06,Male,6,82,60+
2951,505831,76,1950-08-31,Female,8,76,60+
2952,785117,52,1978-01-17,Female,1,48,46-60
2953,360707,3,1936-07-07,Male,7,90,60+
2954,595812,38,1959-08-12,Female,8,67,60+
2955,520716,38,1952-07-16,Male,7,74,60+
2956,390806,23,1939-08-06,Male,8,87,60+
2957,780307,23,1978-03-07,Male,3,48,46-60
2958,750507,48,1975-05-07,Male,5,51,46-60
2959,571119,54,1957-11-19,Male,11,69,60+
2960,281219,1,1928-12-19,Male,12,98,60+
2961,336228,1,1933-12-28,Female,12,93,60+
2962,381110,1,1938-11-10,Male,11,88,60+
2963,395329,1,1939-03-29,Female,3,87,60+
2964,781127,8,1978-11-27,Male,11,48,46-60
2965,185207,30,1918-02-07,Female,2,108,
2966,550220,65,1955-02-20,Male,2,71,60+
2967,615115,53,1961-01-15,Female,1,65,60+
2968,620824,40,1962-08-24,Male,8,64,60+
2969,230422,55,1923-04-22,Male,4,103,
2970,225406,55,1922-04-06,Female,4,104,
2971,776203,1,1977-12-03,Female,12,49,46-60
2972,760114,1,1976-01-14,Male,1,50,46-60
2974,515712,56,1951-07-12,Female,7,75,60+
2975,435318,33,1943-03-18,Female,3,83,60+
2976,225803,57,1922-08-03,Female,8,104,
2977,630206,39,1963-02-06,Male,2,63,60+
2978,485305,33,1948-03-05,Female,3,78,60+
2979,616222,4,1961-12-22,Female,12,65,60+
2980,740614,11,1974-06-14,Male,6,52,46-60
2981,495205,16,1949-02-05,Female,2,77,60+
2982,735323,6,1973-03-23,Female,3,53,46-60
2983,670723,6,1967-07-23,Male,7,59,46-60
2984,635524,60,1963-05-24,Female,5,63,60+
2985,600413,60,1960-04-13,Male,4,66,60+
2986,520515,14,1952-05-15,Male,5,74,60+
2987,465601,14,1946-06-01,Female,6,80,60+
2988,610521,33,1961-05-21,Male,5,65,60+
2989,495201,17,1949-02-01,Female,2,77,60+
2990,385402,32,1938-04-02,Female,4,88,60+
2991,410731,32,1941-07-31,Male,7,85,60+
2992,660507,11,1966-05-07,Male,5,60,46-60
2994,630722,18,1963-07-22,Male,7,63,60+
2995,415615,35,1941-06-15,Female,6,85,60+
2996,650129,1,1965-01-29,Male,1,61,60+
2997,415309,1,1941-03-09,Female,3,85,60+
2998,610402,1,1961-04-02,Male,4,65,60+
2999,795324,74,1979-03-24,Female,3,47,46-60
3000,285402,41,1928-04-02,Female,4,98,60+
3001,581007,1,1958-10-07,Male,10,68,60+
3002,555513,42,1955-05-13,Female,5,71,60+
3003,735512,69,1973-05-12,Female,5,53,46-60
3004,710713,69,1971-07-13,Male,7,55,46-60
3005,310629,43,1931-06-29,Male,6,95,60+
3006,735808,22,1973-08-08,Female,8,53,46-60
3007,640411,76,1964-04-11,Male,4,62,60+
3008,191219,73,1919-12-19,Male,12,107,
3009,575803,62,1957-08-03,Female,8,69,60+
3010,600112,62,1960-01-12,Male,1,66,60+
3011,550919,74,1955-09-19,Male,9,71,60+
3012,556110,70,1955-11-10,Female,11,71,60+
3013,505318,51,1950-03-18,Female,3,76,60+
3014,531105,51,1953-11-05,Male,11,73,60+
3015,520229,73,1952-02-29,Male,2,74,60+
3016,770823,40,1977-08-23,Male,8,49,46-60
3017,410514,2,1941-05-14,Male,5,85,60+
3018,780128,61,1978-01-28,Male,1,48,46-60
3019,690923,30,1969-09-23,Male,9,57,46-60
3020,425827,32,1942-08-27,Female,8,84,60+
3021,610824,1,1961-08-24,Male,8,65,60+
3022,545922,1,1954-09-22,Female,9,72,60+
3023,590404,16,1959-04-04,Male,4,67,60+
3024,290308,60,1929-03-08,Male,3,97,60+
3025,326227,60,1932-12-27,Female,12,94,60+
3026,470325,22,1947-03-25,Male,3,79,60+
3027,590725,62,1959-07-25,Male,7,67,60+
3028,325423,34,1932-04-23,Female,4,94,60+
3029,700508,43,1970-05-08,Male,5,56,46-60
3030,765510,68,1976-05-10,Female,5,50,46-60
3031,655905,40,1965-09-05,Female,9,61,60+
3032,590410,40,1959-04-10,Male,4,67,60+
3035,641102,27,1964-11-02,Male,11,62,60+
3036,415331,16,1941-03-31,Female,3,85,60+
3037,420104,64,1942-01-04,Male,1,84,60+
3038,465305,6,1946-03-05,Female,3,80,60+
3039,695601,55,1969-06-01,Female,6,57,46-60
3041,275424,4,1927-04-24,Female,4,99,60+
3042,685214,18,1968-02-14,Female,2,58,46-60
3043,516115,63,1951-11-15,Female,11,75,60+
3044,451007,36,1945-10-07,Male,10,81,60+
3045,505318,10,1950-03-18,Female,3,76,60+
3046,255122,1,1925-01-22,Female,1,101,
3047,751001,45,1975-10-01,Male,10,51,46-60
3048,235106,16,1923-01-06,Female,1,103,
3049,670406,6,1967-04-06,Male,4,59,46-60
3050,675731,6,1967-07-31,Female,7,59,46-60
3051,280311,65,1928-03-11,Male,3,98,60+
3054,580428,74,1958-04-28,Male,4,68,60+
3055,310223,51,1931-02-23,Male,2,95,60+
3056,595116,38,1959-01-16,Female,1,67,60+
3057,620305,38,1962-03-05,Male,3,64,60+
3058,435929,49,1943-09-29,Female,9,83,60+
3059,771129,61,1977-11-29,Male,11,49,46-60
3060,600518,61,1960-05-18,Male,5,66,60+
3061,656005,61,1965-10-05,Female,10,61,60+
3062,305822,41,1930-08-22,Female,8,96,60+
3063,710129,27,1971-01-29,Male,1,55,46-60
3064,300505,42,1930-05-05,Male,5,96,60+
3065,215821,24,1921-08-21,Female,8,105,
3066,825309,54,1982-03-09,Female,3,44,31-45
3067,525621,57,1952-06-21,Female,6,74,60+
3068,540320,57,1954-03-20,Male,3,72,60+
3069,431023,21,1943-10-23,Male,10,83,60+
3070,201212,46,1920-12-12,Male,12,106,
3071,675223,38,1967-02-23,Female,2,59,46-60
3072,360414,1,1936-04-14,Male,4,90,60+
3073,376023,1,1937-10-23,Female,10,89,60+
3074,581107,1,1958-11-07,Male,11,68,60+
3075,410505,74,1941-05-05,Male,5,85,60+
3076,626117,57,1962-11-17,Female,11,64,60+
3077,345224,50,1934-02-24,Female,2,92,60+
3078,320131,50,1932-01-31,Male,1,94,60+
3079,430519,67,1943-05-19,Male,5,83,60+
3080,515727,5,1951-07-27,Female,7,75,60+
3081,450302,5,1945-03-02,Male,3,81,60+
3082,796017,52,1979-10-17,Female,10,47,46-60
3083,710407,41,1971-04-07,Male,4,55,46-60
3084,515824,23,1951-08-24,Female,8,75,60+
3085,465629,62,1946-06-29,Female,6,80,60+
3086,480914,62,1948-09-14,Male,9,78,60+
3087,595921,46,1959-09-21,Female,9,67,60+
3088,500611,40,1950-06-11,Male,6,76,60+
3089,740726,46,1974-07-26,Male,7,52,46-60
3090,681117,32,1968-11-17,Male,11,58,46-60
3091,665303,15,1966-03-03,Female,3,60,46-60
3092,676106,59,1967-11-06,Female,11,59,46-60
3093,660221,35,1966-02-21,Male,2,60,46-60
3094,500818,48,1950-08-18,Male,8,76,60+
3095,530629,36,1953-06-29,Male,6,73,60+
3096,820227,74,1982-02-27,Male,2,44,31-45
3097,480822,48,1948-08-22,Male,8,78,60+
3098,380623,17,1938-06-23,Male,6,88,60+
3099,651113,17,1965-11-13,Male,11,61,60+
3100,310330,2,1931-03-30,Male,3,95,60+
3101,411213,1,1941-12-13,Male,12,85,60+
3102,795216,61,1979-02-16,Female,2,47,46-60
3103,735307,64,1973-03-07,Female,3,53,46-60
3104,825104,4,1982-01-04,Female,1,44,31-45
3105,470817,68,1947-08-17,Male,8,79,60+
3106,285303,72,1928-03-03,Female,3,98,60+
3107,601116,30,1960-11-16,Male,11,66,60+
3108,625226,30,1962-02-26,Female,2,64,60+
3109,325421,7,1932-04-21,Female,4,94,60+
3110,310227,54,1931-02-27,Male,2,95,60+
3111,245207,54,1924-02-07,Female,2,102,
3112,390912,24,1939-09-12,Male,9,87,60+
3113,716112,60,1971-11-12,Female,11,55,46-60
3114,710224,60,1971-02-24,Male,2,55,46-60
3115,611130,72,1961-11-30,Male,11,65,60+
3116,510909,28,1951-09-09,Male,9,75,60+
3117,415622,62,1941-06-22,Female,6,85,60+
3118,400709,62,1940-07-09,Male,7,86,60+
3119,365126,50,1936-01-26,Female,1,90,60+
3120,640602,75,1964-06-02,Male,6,62,60+
3121,566018,57,1956-10-18,Female,10,70,60+
3122,590402,57,1959-04-02,Male,4,67,60+
3123,790725,1,1979-07-25,Male,7,47,46-60
3124,585102,5,1958-01-02,Female,1,68,60+
3125,226030,10,1922-10-30,Female,10,104,
3126,380113,47,1938-01-13,Male,1,88,60+
3127,205618,1,1920-06-18,Female,6,106,
3128,445209,69,1944-02-09,Female,2,82,60+
3129,465801,5,1946-08-01,Female,8,80,60+
3130,555531,19,1955-05-31,Female,5,71,60+
3131,355614,1,1935-06-14,Female,6,91,60+
3132,755324,1,1975-03-24,Female,3,51,46-60
3133,735420,31,1973-04-20,Female,4,53,46-60
3134,380504,1,1938-05-04,Male,5,88,60+
3135,690106,48,1969-01-06,Male,1,57,46-60
3136,631218,1,1963-12-18,Male,12,63,60+
3137,470226,70,1947-02-26,Male,2,79,60+
3138,435812,70,1943-08-12,Female,8,83,60+
3139,565923,46,1956-09-23,Female,9,70,60+
3140,590413,46,1959-04-13,Male,4,67,60+
3141,256109,9,1925-11-09,Female,11,101,
3142,190318,68,1919-03-18,Male,3,107,
3143,445202,21,1944-02-02,Female,2,82,60+
3144,190804,1,1919-08-04,Male,8,107,
3145,216104,1,1921-11-04,Female,11,105,
3146,480715,1,1948-07-15,Male,7,78,60+
3147,645426,19,1964-04-26,Female,4,62,60+
3148,420404,3,1942-04-04,Male,4,84,60+
3149,355109,3,1935-01-09,Female,1,91,60+
3150,325724,54,1932-07-24,Female,7,94,60+
3151,515727,1,1951-07-27,Female,7,75,60+
3152,361004,1,1936-10-04,Male,10,90,60+
3153,240617,26,1924-06-17,Male,6,102,
3154,265221,26,1926-02-21,Female,2,100,60+
3155,735408,44,1973-04-08,Female,4,53,46-60
3156,546102,68,1954-11-02,Female,11,72,60+
3157,425226,1,1942-02-26,Female,2,84,60+
3158,406125,1,1940-11-25,Female,11,86,60+
3159,301027,24,1930-10-27,Male,10,96,60+
3160,510629,20,1951-06-29,Male,6,75,60+
3161,801118,66,1980-11-18,Male,11,46,46-60
3162,600517,55,1960-05-17,Male,5,66,60+
3163,645526,1,1964-05-26,Female,5,62,60+
3164,620910,1,1962-09-10,Male,9,64,60+
3165,765901,3,1976-09-01,Female,9,50,46-60
3166,550614,31,1955-06-14,Male,6,71,60+
3167,435908,48,1943-09-08,Female,9,83,60+
3170,210221,76,1921-02-21,Male,2,105,
3171,245426,76,1924-04-26,Female,4,102,
3172,511223,64,1951-12-23,Male,12,75,60+
3173,465418,66,1946-04-18,Female,4,80,60+
3174,521116,66,1952-11-16,Male,11,74,60+
3175,505719,64,1950-07-19,Female,7,76,60+
3176,370707,1,1937-07-07,Male,7,89,60+
3177,380812,24,1938-08-12,Male,8,88,60+
3178,695801,25,1969-08-01,Female,8,57,46-60
3179,485312,45,1948-03-12,Female,3,78,60+
3180,440930,45,1944-09-30,Male,9,82,60+
3181,430215,27,1943-02-15,Male,2,83,60+
3182,255422,18,1925-04-22,Female,4,101,
3183,800224,70,1980-02-24,Male,2,46,46-60
3184,596201,5,1959-12-01,Female,12,67,60+
3185,726126,17,1972-11-26,Female,11,54,46-60
3186,555114,1,1955-01-14,Female,1,71,60+
3187,520902,7,1952-09-02,Male,9,74,60+
3188,765519,68,1976-05-19,Female,5,50,46-60
3190,206101,1,1920-11-01,Female,11,106,
3191,756105,56,1975-11-05,Female,11,51,46-60
3192,390714,6,1939-07-14,Male,7,87,60+
3193,505222,28,1950-02-22,Female,2,76,60+
3194,755817,51,1975-08-17,Female,8,51,46-60
3195,715613,2,1971-06-13,Female,6,55,46-60
3196,785814,72,1978-08-14,Female,8,48,46-60
3197,580710,1,1958-07-10,Male,7,68,60+
3198,535305,1,1953-03-05,Female,3,73,60+
3199,576218,1,1957-12-18,Female,12,69,60+
3200,541115,1,1954-11-15,Male,11,72,60+
3201,535806,66,1953-08-06,Female,8,73,60+
3202,220719,56,1922-07-19,Male,7,104,
3203,595423,1,1959-04-23,Female,4,67,60+
3204,560326,1,1956-03-26,Male,3,70,60+
3205,215625,1,1921-06-25,Female,6,105,
3206,210521,1,1921-05-21,Male,5,105,
3207,256203,55,1925-12-03,Female,12,101,
3208,470206,27,1947-02-06,Male,2,79,60+
3209,395103,27,1939-01-03,Female,1,87,60+
3210,630830,14,1963-08-30,Male,8,63,60+
3211,675807,17,1967-08-07,Female,8,59,46-60
3213,411004,1,1941-10-04,Male,10,85,60+
3214,220512,71,1922-05-12,Male,5,104,
3215,365506,64,1936-05-06,Female,5,90,60+
3216,591128,58,1959-11-28,Male,11,67,60+
3217,770502,61,1977-05-02,Male,5,49,46-60
3218,651216,49,1965-12-16,Male,12,61,60+
3219,596018,49,1959-10-18,Female,10,67,60+
3220,570217,23,1957-02-17,Male,2,69,60+
3221,535716,23,1953-07-16,Female,7,73,60+
3222,770506,21,1977-05-06,Male,5,49,46-60
3225,570317,13,1957-03-17,Male,3,69,60+
3226,511122,1,1951-11-22,Male,11,75,60+
3227,506028,59,1950-10-28,Female,10,76,60+
3228,570222,34,1957-02-22,Male,2,69,60+
3229,790418,50,1979-04-18,Male,4,47,46-60
3230,825606,1,1982-06-06,Female,6,44,31-45
3231,610603,21,1961-06-03,Male,6,65,60+
3232,761105,5,1976-11-05,Male,11,50,46-60
3233,801130,1,1980-11-30,Male,11,46,46-60
3234,195804,67,1919-08-04,Female,8,107,
3235,505612,46,1950-06-12,Female,6,76,60+
3236,605415,28,1960-04-15,Female,4,66,60+
3239,816116,7,1981-11-16,Female,11,45,31-45
3240,376210,67,1937-12-10,Female,12,89,60+
3241,340914,26,1934-09-14,Male,9,92,60+
3242,375304,26,1937-03-04,Female,3,89,60+
3243,205930,71,1920-09-30,Female,9,106,
3244,330929,72,1933-09-29,Male,9,93,60+
3245,521202,70,1952-12-02,Male,12,74,60+
3246,310420,66,1931-04-20,Male,4,95,60+
3247,585421,69,1958-04-21,Female,4,68,60+
3248,295802,28,1929-08-02,Female,8,97,60+
3249,590120,17,1959-01-20,Male,1,67,60+
3250,625120,17,1962-01-20,Female,1,64,60+
3251,626228,52,1962-12-28,Female,12,64,60+
3252,610326,52,1961-03-26,Male,3,65,60+
3253,460702,70,1946-07-02,Male,7,80,60+
3254,300213,1,1930-02-13,Male,2,96,60+
3255,705104,8,1970-01-04,Female,1,56,46-60
3256,760718,49,1976-07-18,Male,7,50,46-60
3257,785511,73,1978-05-11,Female,5,48,46-60
3258,605730,74,1960-07-30,Female,7,66,60+
3259,501015,71,1950-10-15,Male,10,76,60+
3260,425908,74,1942-09-08,Female,9,84,60+
3261,500410,74,1950-04-10,Male,4,76,60+
3262,415814,61,1941-08-14,Female,8,85,60+
3264,506020,63,1950-10-20,Female,10,76,60+
3265,635611,47,1963-06-11,Female,6,63,60+
3266,601008,47,1960-10-08,Male,10,66,60+
3267,510826,61,1951-08-26,Male,8,75,60+
3268,565331,1,1956-03-31,Female,3,70,60+
3269,741105,2,1974-11-05,Male,11,52,46-60
3270,400122,12,1940-01-22,Male,1,86,60+
3271,425103,58,1942-01-03,Female,1,84,60+
3272,205718,9,1920-07-18,Female,7,106,
3273,180102,9,1918-01-02,Male,1,108,
3274,290122,26,1929-01-22,Male,1,97,60+
3275,245919,26,1924-09-19,Female,9,102,
3276,800321,52,1980-03-21,Male,3,46,46-60
3277,660326,42,1966-03-26,Male,3,60,46-60
3278,625420,42,1962-04-20,Female,4,64,60+
3279,545804,66,1954-08-04,Female,8,72,60+
3280,580531,66,1958-05-31,Male,5,68,60+
3281,501227,74,1950-12-27,Male,12,76,60+
3282,810902,29,1981-09-02,Male,9,45,31-45
3283,331123,10,1933-11-23,Male,11,93,60+
3284,360702,2,1936-07-02,Male,7,90,60+
3285,435917,2,1943-09-17,Female,9,83,60+
3286,725315,74,1972-03-15,Female,3,54,46-60
3287,780401,74,1978-04-01,Male,4,48,46-60
3288,260128,69,1926-01-28,Male,1,100,60+
3289,775609,75,1977-06-09,Female,6,49,46-60
3290,695712,11,1969-07-12,Female,7,57,46-60
3291,470123,52,1947-01-23,Male,1,79,60+
3292,400121,18,1940-01-21,Male,1,86,60+
3293,535120,1,1953-01-20,Female,1,73,60+
3294,570308,52,1957-03-08,Male,3,69,60+
3295,665313,40,1966-03-13,Female,3,60,46-60
3296,690611,23,1969-06-11,Male,6,57,46-60
3297,680417,1,1968-04-17,Male,4,58,46-60
3298,425805,5,1942-08-05,Female,8,84,60+
3299,615917,76,1961-09-17,Female,9,65,60+
3300,500629,53,1950-06-29,Male,6,76,60+
3302,645217,52,1964-02-17,Female,2,62,60+
3303,650109,52,1965-01-09,Male,1,61,60+
3304,390831,69,1939-08-31,Male,8,87,60+
3305,716011,41,1971-10-11,Female,10,55,46-60
3306,480426,27,1948-04-26,Male,4,78,60+
3307,795701,14,1979-07-01,Female,7,47,46-60
3308,480216,15,1948-02-16,Male,2,78,60+
3309,425429,15,1942-04-29,Female,4,84,60+
3310,540213,23,1954-02-13,Male,2,72,60+
3311,540825,51,1954-08-25,Male,8,72,60+
3312,716105,70,1971-11-05,Female,11,55,46-60
3313,465210,60,1946-02-10,Female,2,80,60+
3314,316218,24,1931-12-18,Female,12,95,60+
3315,340621,24,1934-06-21,Male,6,92,60+
3316,476215,1,1947-12-15,Female,12,79,60+
3317,500424,1,1950-04-24,Male,4,76,60+
3319,795424,1,1979-04-24,Female,4,47,46-60
3320,720214,1,1972-02-14,Male,2,54,46-60
3321,695530,13,1969-05-30,Female,5,57,46-60
3322,480229,31,1948-02-29,Male,2,78,60+
3323,815222,74,1981-02-22,Female,2,45,31-45
3324,715413,26,1971-04-13,Female,4,55,46-60
3325,630928,26,1963-09-28,Male,9,63,60+
3326,526226,57,1952-12-26,Female,12,74,60+
3327,375704,20,1937-07-04,Female,7,89,60+
3328,661011,24,1966-10-11,Male,10,60,46-60
3329,610320,54,1961-03-20,Male,3,65,60+
3330,555415,54,1955-04-15,Female,4,71,60+
3331,705205,70,1970-02-05,Female,2,56,46-60
3332,696115,46,1969-11-15,Female,11,57,46-60
3333,495724,10,1949-07-24,Female,7,77,60+
3334,670701,1,1967-07-01,Male,7,59,46-60
3335,670210,11,1967-02-10,Male,2,59,46-60
3336,515530,64,1951-05-30,Female,5,75,60+
3337,520413,53,1952-04-13,Male,4,74,60+
3338,426129,69,1942-11-29,Female,11,84,60+
3339,765129,31,1976-01-29,Female,1,50,46-60
3340,760216,54,1976-02-16,Male,2,50,46-60
3341,686220,54,1968-12-20,Female,12,58,46-60
3342,730929,73,1973-09-29,Male,9,53,46-60
3344,610916,42,1961-09-16,Male,9,65,60+
3345,415127,37,1941-01-27,Female,1,85,60+
3346,410225,37,1941-02-25,Male,2,85,60+
3347,360119,11,1936-01-19,Male,1,90,60+
3348,785214,38,1978-02-14,Female,2,48,46-60
3349,631221,42,1963-12-21,Male,12,63,60+
3350,500319,30,1950-03-19,Male,3,76,60+
3351,425915,30,1942-09-15,Female,9,84,60+
3352,190912,23,1919-09-12,Male,9,107,
3353,195421,23,1919-04-21,Female,4,107,
3354,436028,62,1943-10-28,Female,10,83,60+
3355,530115,38,1953-01-15,Male,1,73,60+
3356,740423,73,1974-04-23,Male,4,52,46-60
3357,545721,63,1954-07-21,Female,7,72,60+
3358,751007,16,1975-10-07,Male,10,51,46-60
3359,450224,1,1945-02-24,Male,2,81,60+
3360,765831,43,1976-08-31,Female,8,50,46-60
3361,306002,40,1930-10-02,Female,10,96,60+
3365,665730,1,1966-07-30,Female,7,60,46-60
3366,595212,54,1959-02-12,Female,2,67,60+
3367,520423,54,1952-04-23,Male,4,74,60+
3368,526024,14,1952-10-24,Female,10,74,60+
3369,520416,1,1952-04-16,Male,4,74,60+
3370,190328,25,1919-03-28,Male,3,107,
3371,196007,25,1919-10-07,Female,10,107,
